,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
10,10,2023-09-15T03:39:34.988,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400153_pseudo-postisrccd.fits,153,HD205905,empty_1,holo4_001,1.020338467471914,30.0,0.009000299498438835,1.15,743.9000244140625,14.699999809265137,13.074999809265137,2.251800060272217,,,,,    ,,
11,11,2023-09-15T03:40:17.910,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400154_pseudo-postisrccd.fits,154,HD205905,empty_1,holo4_001,1.0208905806040234,30.0,0.009000299498438835,1.15,743.9000244140625,14.712499618530273,13.024999618530273,2.418600082397461,,,,,    ,,
12,12,2023-09-15T03:48:38.855,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400165_pseudo-postisrccd.fits,165,HD009051,empty_1,holo4_001,1.2665799968859113,30.0,0.009000299498438835,1.15,743.75,14.699999809265137,13.25,2.251800060272217,,,,,    ,,
13,13,2023-09-15T03:49:21.858,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400166_pseudo-postisrccd.fits,166,HD009051,empty_1,holo4_001,1.2639266984093456,30.0,0.009000299498438835,1.15,743.75,14.699999809265137,13.225000381469727,2.418600082397461,,,,,    ,,
14,14,2023-09-15T03:57:28.543,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400178_pseudo-postisrccd.fits,178,HD185975,empty_1,holo4_001,1.857734108845015,30.0,0.009000299498438835,1.15,743.75,14.675000190734863,13.225000381469727,2.418600082397461,,,,,    ,,
15,15,2023-09-15T03:58:11.502,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400179_pseudo-postisrccd.fits,179,HD185975,empty_1,holo4_001,1.857954626374735,30.0,0.009000299498438835,1.15,743.75,14.625,13.25,2.251800060272217,,,,,    ,,
16,16,2023-09-15T04:07:29.034,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400190_pseudo-postisrccd.fits,190,Feige110,empty_1,holo4_001,1.1093008677812821,30.0,0.009000299498438835,1.15,743.5999755859375,14.649999618530273,13.25,2.75219988822937,,,,,    ,,
17,17,2023-09-15T04:08:12.009,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400191_pseudo-postisrccd.fits,191,Feige110,empty_1,holo4_001,1.1089924532075854,30.0,0.009000299498438835,1.15,743.5999755859375,14.75,13.149999618530273,2.585400104522705,,,,,    ,,
18,18,2023-09-15T04:25:09.178,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400211_pseudo-postisrccd.fits,211,HD2811,empty_1,holo4_001,1.0637104512895303,30.0,0.002623823471367359,1.15,743.2999877929688,14.5,13.149999618530273,3.753000020980835,,,,,    ,,
19,19,2023-09-15T04:25:52.201,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400212_pseudo-postisrccd.fits,212,HD2811,empty_1,holo4_001,1.0629956828998048,30.0,0.002623823471367359,1.15,743.2999877929688,14.524999618530273,13.149999618530273,3.0857999324798584,,,,,    ,,
20,20,2023-09-15T04:33:29.332,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400223_pseudo-postisrccd.fits,223,HD200654,empty_1,holo4_001,1.1820565176505762,30.0,0.002623823471367359,1.15,743.2999877929688,14.649999618530273,13.0,4.253399848937988,,,,,    ,,
21,21,2023-09-15T04:34:12.388,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400224_pseudo-postisrccd.fits,224,HD200654,empty_1,holo4_001,1.1834347963207783,30.0,0.002623823471367359,1.15,743.2999877929688,14.600000381469727,13.0,4.253399848937988,,,,,    ,,
22,22,2023-09-15T04:43:44.395,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400235_pseudo-postisrccd.fits,235,HD205905,empty_1,holo4_001,1.1057278018391001,30.0,0.002623823471367359,1.15,743.1500244140625,14.725000381469727,12.899999618530273,4.753799915313721,,,,,    ,,
23,23,2023-09-15T04:44:27.398,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400236_pseudo-postisrccd.fits,236,HD205905,empty_1,holo4_001,1.1071460602824623,30.0,0.002623823471367359,1.15,743.1500244140625,14.75,12.875,4.753799915313721,,,,,    ,,
24,24,2023-09-15T04:52:38.952,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400248_pseudo-postisrccd.fits,248,HD185975,empty_1,holo4_001,1.878545251596516,30.0,0.002623823471367359,1.15,743.1500244140625,14.75,12.875,4.920599937438965,,,,,    ,,
25,25,2023-09-15T04:53:21.965,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230914,exposure_2023091400249_pseudo-postisrccd.fits,249,HD185975,empty_1,holo4_001,1.878851951878389,30.0,0.002623823471367359,1.15,743.1500244140625,14.774999618530273,12.824999809265137,4.920599937438965,,,,,    ,,
