,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-09-15T02:44:43.079,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400093_pseudo-postisrccd.fits,93,HD160617,empty_1,holo4_003,1.477217439812559,30.0,0.009000299498438835,1.15,744.0499877929688,14.225000381469727,13.425000190734863,1.5845999717712402,,,,,    ,,
1,1,2023-09-15T02:57:07.284,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400106_pseudo-postisrccd.fits,106,HD160617,empty_1,holo4_003,1.5472873849384283,30.0,0.009000299498438835,1.15,743.9000244140625,14.649999618530273,12.975000381469727,2.75219988822937,,,,,    ,,
2,2,2023-09-15T02:57:58.834,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400107_pseudo-postisrccd.fits,107,HD160617,empty_1,holo4_003,1.5524794129906414,30.0,0.009000299498438835,1.15,743.9000244140625,14.625,12.975000381469727,2.335200071334839,,,,,    ,,
3,3,2023-09-15T03:05:16.012,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400118_pseudo-postisrccd.fits,118,HD185975,empty_1,holo4_003,1.8443962504417355,30.0,0.009000299498438835,1.15,743.9000244140625,14.574999809265137,13.149999618530273,2.251800060272217,,,,,    ,,
4,4,2023-09-15T03:05:58.989,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400119_pseudo-postisrccd.fits,119,HD185975,empty_1,holo4_003,1.8445277921976349,30.0,0.009000299498438835,1.15,743.9000244140625,14.574999809265137,13.175000190734863,2.502000093460083,,,,,    ,,
5,5,2023-09-15T03:14:32.105,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400130_pseudo-postisrccd.fits,130,HD160617,empty_1,holo4_003,1.6619022775071044,30.0,0.009000299498438835,1.15,743.9000244140625,14.75,12.800000190734863,2.418600082397461,,,,,    ,,
6,6,2023-09-15T03:15:15.102,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400131_pseudo-postisrccd.fits,131,HD160617,empty_1,holo4_003,1.667083232273023,30.0,0.009000299498438835,1.15,743.9000244140625,14.699999809265137,12.899999618530273,2.418600082397461,,,,,    ,,
7,7,2023-09-15T03:31:05.665,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400143_pseudo-postisrccd.fits,143,HD167060,empty_1,holo4_003,1.5494643929980279,30.0,0.009000299498438835,1.15,743.9000244140625,14.699999809265137,13.100000381469727,2.251800060272217,,,,,    ,,
8,8,2023-09-15T03:31:48.687,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400144_pseudo-postisrccd.fits,144,HD167060,empty_1,holo4_003,1.5521457135991472,30.0,0.009000299498438835,1.15,743.9000244140625,14.675000190734863,13.125,1.9182000160217285,,,,,    ,,
9,9,2023-09-15T03:41:01.920,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400155_pseudo-postisrccd.fits,155,HD205905,empty_1,holo4_003,1.0214640131370545,30.0,0.009000299498438835,1.15,743.9000244140625,14.725000381469727,13.024999618530273,2.1684000492095947,,,,,    ,,
10,10,2023-09-15T03:41:44.912,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400156_pseudo-postisrccd.fits,156,HD205905,empty_1,holo4_003,1.0220300956567183,30.0,0.009000299498438835,1.15,743.9000244140625,14.699999809265137,13.024999618530273,2.418600082397461,,,,,    ,,
11,11,2023-09-15T03:50:05.993,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400167_pseudo-postisrccd.fits,167,HD009051,empty_1,holo4_003,1.2612330410755177,30.0,0.009000299498438835,1.15,743.75,14.699999809265137,13.199999809265137,2.418600082397461,,,,,    ,,
12,12,2023-09-15T03:50:48.934,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400168_pseudo-postisrccd.fits,168,HD009051,empty_1,holo4_003,1.2586202624690548,30.0,0.009000299498438835,1.15,743.75,14.699999809265137,13.199999809265137,2.418600082397461,,,,,    ,,
13,13,2023-09-15T03:58:55.655,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400180_pseudo-postisrccd.fits,180,HD185975,empty_1,holo4_003,1.8581815843105294,30.0,0.009000299498438835,1.15,743.75,14.600000381469727,13.287500381469727,2.0850000381469727,,,,,    ,,
14,14,2023-09-15T03:59:38.809,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400181_pseudo-postisrccd.fits,181,HD185975,empty_1,holo4_003,1.8584053441098107,30.0,0.009000299498438835,1.15,743.75,14.574999809265137,13.300000190734863,2.418600082397461,,,,,    ,,
15,15,2023-09-15T04:08:56.036,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230914,exposure_2023091400192_pseudo-postisrccd.fits,192,Feige110,empty_1,holo4_003,1.1086873135748256,30.0,0.009000299498438835,1.15,743.5999755859375,14.75,13.125,2.418600082397461,,,,,    ,,
