,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
0,0,2023-09-14T00:47:52.940,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300209_pseudo-postisrccd.fits,209,HD312412,empty_1,holo4_001,1.0988703212484492,60.0,-0.01018898282200098,1.15,744.3499755859375,5.974999904632568,25.950000762939453,5.587800025939941,,,,,    ,,
1,1,2023-09-14T00:49:05.873,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300210_pseudo-postisrccd.fits,210,HD312412,empty_1,holo4_001,1.1010204499090623,90.0,-0.01018898282200098,1.15,744.3499755859375,5.974999904632568,26.375,5.7546000480651855,,,,,    ,,
2,2,2023-09-14T00:56:25.801,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300211_pseudo-postisrccd.fits,211,HD168352,empty_1,holo4_001,1.0853367376629208,30.0,-0.01018898282200098,1.15,744.3499755859375,5.949999809265137,27.100000381469727,5.254199981689453,,,,,    ,,
3,3,2023-09-14T00:57:08.783,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300212_pseudo-postisrccd.fits,212,HD168352,empty_1,holo4_001,1.0864110136815543,60.0,-0.01018898282200098,1.15,744.3499755859375,5.949999809265137,27.3125,4.753799915313721,,,,,    ,,
4,4,2023-09-14T00:58:21.774,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300213_pseudo-postisrccd.fits,213,HD168352,empty_1,holo4_001,1.0882563203764186,90.0,-0.01018898282200098,1.15,744.3499755859375,5.974999904632568,27.600000381469727,4.420199871063232,,,,,    ,,
5,5,2023-09-14T01:01:40.148,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300214_pseudo-postisrccd.fits,214,HD168352,empty_1,holo4_001,1.0933934705340447,30.0,-0.01018898282200098,1.15,744.3499755859375,6.0,27.700000762939453,4.420199871063232,,,,,    ,,
6,6,2023-09-14T01:02:23.179,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300215_pseudo-postisrccd.fits,215,HD168352,empty_1,holo4_001,1.09455033686457,60.0,-0.01018898282200098,1.15,744.3499755859375,5.974999904632568,27.75,5.671199798583984,,,,,    ,,
7,7,2023-09-14T01:03:36.182,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300216_pseudo-postisrccd.fits,216,HD168352,empty_1,holo4_001,1.096541497018729,90.0,-0.01018898282200098,1.15,744.3499755859375,5.974999904632568,28.0,5.087399959564209,,,,,    ,,
8,8,2023-09-14T01:07:55.873,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300217_pseudo-postisrccd.fits,217,HD312412,empty_1,holo4_001,1.1388933891044537,30.0,-0.01018898282200098,1.15,744.3499755859375,5.925000190734863,28.524999618530273,4.420199871063232,,,,,    ,,
9,9,2023-09-14T01:08:38.889,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300218_pseudo-postisrccd.fits,218,HD312412,empty_1,holo4_001,1.1405127435710525,60.0,-0.01018898282200098,1.15,744.3499755859375,5.925000190734863,28.25,4.253399848937988,,,,,    ,,
